storm_id,year,region,min_dist_km,peak_wind,tcws,scenario
2000185N15117,2000,Region I (Ilocos Region),6.55,75.0,4,Moderate
2000185N15117,2000,Region II (Cagayan Valley),37.56,75.0,4,Moderate
2000185N15117,2000,Region III (Central Luzon),67.53,75.0,4,Moderate
2000185N15117,2000,Cordillera Administrative Region (CAR),31.3,75.0,4,Moderate
2000193N10131,2000,Region II (Cagayan Valley),126.76,22.0,1,Moderate
2000193N10131,2000,Region III (Central Luzon),112.93,22.0,1,Moderate
2000193N10131,2000,Region IV-A (Calabarzon),130.37,22.0,1,Moderate
2000193N10131,2000,Region V (Bicol Region),133.92,22.0,1,Moderate
2000202N12131,2000,Region II (Cagayan Valley),122.11,50.0,3,Moderate
2000202N12131,2000,Region III (Central Luzon),183.62,50.0,3,Moderate
2000230N08139,2000,Region II (Cagayan Valley),111.78,123.2,5,Moderate
2000232N12116,2000,Mimaropa Region,148.61,40.0,2,Moderate
2000248N18126,2000,Region I (Ilocos Region),97.54,46.64,2,Moderate
2000248N18126,2000,Region II (Cagayan Valley),0.0,46.64,2,Moderate
2000248N18126,2000,Region III (Central Luzon),60.07,46.64,2,Moderate
2000248N18126,2000,Cordillera Administrative Region (CAR),39.04,46.64,2,Moderate
2000299N08139,2000,Region I (Ilocos Region),43.01,79.2,4,Moderate
2000299N08139,2000,Region II (Cagayan Valley),116.72,79.2,4,Moderate
2000299N08139,2000,Region III (Central Luzon),0.0,79.2,4,Moderate
2000299N08139,2000,Region IV-A (Calabarzon),0.0,79.2,4,Moderate
2000299N08139,2000,Region V (Bicol Region),0.0,79.2,4,Moderate
2000299N08139,2000,Region VIII (Eastern Visayas),50.97,79.2,4,Moderate
2000299N08139,2000,National Capital Region (NCR),9.07,79.2,4,Moderate
2000299N08139,2000,Cordillera Administrative Region (CAR),113.63,79.2,4,Moderate
2000299N08139,2000,Mimaropa Region,38.34,79.2,4,Moderate
2000305N06136,2000,Region I (Ilocos Region),94.27,74.8,4,Moderate
2000305N06136,2000,Region II (Cagayan Valley),123.78,74.8,4,Moderate
2000305N06136,2000,Region III (Central Luzon),0.0,74.8,4,Moderate
2000305N06136,2000,Region IV-A (Calabarzon),0.0,74.8,4,Moderate
2000305N06136,2000,Region V (Bicol Region),0.0,74.8,4,Moderate
2000305N06136,2000,Region VIII (Eastern Visayas),74.0,74.8,4,Moderate
2000305N06136,2000,National Capital Region (NCR),0.69,74.8,4,Moderate
2000305N06136,2000,Cordillera Administrative Region (CAR),165.64,74.8,4,Moderate
2000305N06136,2000,Mimaropa Region,92.64,74.8,4,Moderate
2000332N08133,2000,Region IV-A (Calabarzon),140.04,48.4,3,Moderate
2000332N08133,2000,Region V (Bicol Region),12.0,48.4,3,Moderate
2000332N08133,2000,Region VI (Western Visayas),12.62,48.4,3,Moderate
2000332N08133,2000,Region VII (Central Visayas),21.28,48.4,3,Moderate
2000332N08133,2000,Region VIII (Eastern Visayas),0.0,48.4,3,Moderate
2000332N08133,2000,Region XIII (Caraga),55.01,48.4,3,Moderate
2000332N08133,2000,Mimaropa Region,37.83,48.4,3,Moderate
2001170N11138,2001,Region I (Ilocos Region),172.97,86.24,4,Normal
2001170N11138,2001,Region II (Cagayan Valley),32.13,86.24,4,Normal
2001170N11138,2001,Cordillera Administrative Region (CAR),157.85,86.24,4,Normal
2001181N08141,2001,Region I (Ilocos Region),62.4,70.4,4,Normal
2001181N08141,2001,Region II (Cagayan Valley),0.0,70.4,4,Normal
2001181N08141,2001,Cordillera Administrative Region (CAR),61.74,70.4,4,Normal
2001189N13130,2001,Region II (Cagayan Valley),50.54,40.0,2,Normal
2001204N19127,2001,Region I (Ilocos Region),153.86,74.8,4,Normal
2001204N19127,2001,Region II (Cagayan Valley),36.82,74.8,4,Normal
2001204N19127,2001,Cordillera Administrative Region (CAR),161.26,74.8,4,Normal
2001206N14134,2001,Region II (Cagayan Valley),90.07,81.84,4,Normal
2001264N21126,2001,Region I (Ilocos Region),125.9,81.84,4,Normal
2001264N21126,2001,Region II (Cagayan Valley),0.0,81.84,4,Normal
2001264N21126,2001,Cordillera Administrative Region (CAR),113.72,81.84,4,Normal
2001309N10130,2001,Region IV-A (Calabarzon),149.84,101.2,5,Normal
2001309N10130,2001,Region V (Bicol Region),62.02,101.2,5,Normal
2001309N10130,2001,Region VI (Western Visayas),0.0,101.2,5,Normal
2001309N10130,2001,Region VII (Central Visayas),0.0,101.2,5,Normal
2001309N10130,2001,Region VIII (Eastern Visayas),0.0,101.2,5,Normal
2001309N10130,2001,Region X (Northern Mindanao),143.85,101.2,5,Normal
2001309N10130,2001,Region XIII (Caraga),5.06,101.2,5,Normal
2001309N10130,2001,Mimaropa Region,3.97,101.2,5,Normal
2001323N05107,2001,Mimaropa Region,9.42,30.8,1,Normal
2001323N05107,2001,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),10.71,30.8,1,Normal
2002155N20112,2002,Region II (Cagayan Valley),19.12,66.0,4,Normal
2002199N08130,2002,Region I (Ilocos Region),0.0,30.8,1,Normal
2002199N08130,2002,Region II (Cagayan Valley),45.64,30.8,1,Normal
2002199N08130,2002,Region III (Central Luzon),0.0,30.8,1,Normal
2002199N08130,2002,Region IV-A (Calabarzon),0.0,30.8,1,Normal
2002199N08130,2002,Region V (Bicol Region),0.79,30.8,1,Normal
2002199N08130,2002,Region VI (Western Visayas),96.27,30.8,1,Normal
2002199N08130,2002,Region VII (Central Visayas),75.64,30.8,1,Normal
2002199N08130,2002,Region VIII (Eastern Visayas),0.0,30.8,1,Normal
2002199N08130,2002,Region X (Northern Mindanao),179.36,30.8,1,Normal
2002199N08130,2002,Region XI (Davao Region),191.26,30.8,1,Normal
2002199N08130,2002,National Capital Region (NCR),7.46,30.8,1,Normal
2002199N08130,2002,Cordillera Administrative Region (CAR),34.26,30.8,1,Normal
2002199N08130,2002,Region XIII (Caraga),36.76,30.8,1,Normal
2002199N08130,2002,Mimaropa Region,8.23,30.8,1,Normal
2002214N19120,2002,Region I (Ilocos Region),142.47,55.0,3,Normal
2002214N19120,2002,Region II (Cagayan Valley),170.55,55.0,3,Normal
2002214N19120,2002,Cordillera Administrative Region (CAR),176.73,55.0,3,Normal
2002222N11131,2002,Region I (Ilocos Region),151.58,30.8,1,Normal
2002222N11131,2002,Region II (Cagayan Valley),145.8,30.8,1,Normal
2002222N11131,2002,Region III (Central Luzon),32.29,30.8,1,Normal
2002222N11131,2002,Region IV-A (Calabarzon),0.0,30.8,1,Normal
2002222N11131,2002,Region V (Bicol Region),6.0,30.8,1,Normal
2002222N11131,2002,Region VIII (Eastern Visayas),128.84,30.8,1,Normal
2002222N11131,2002,National Capital Region (NCR),9.07,30.8,1,Normal
2002222N11131,2002,Cordillera Administrative Region (CAR),198.78,30.8,1,Normal
2002222N11131,2002,Mimaropa Region,37.44,30.8,1,Normal
2002252N20121,2002,Region I (Ilocos Region),116.2,45.0,2,Normal
2002252N20121,2002,Region II (Cagayan Valley),35.48,45.0,2,Normal
2002252N20121,2002,Cordillera Administrative Region (CAR),128.88,45.0,2,Normal
2003150N17119,2003,Region II (Cagayan Valley),32.23,50.0,3,Moderate
2003158N08156,2003,Region II (Cagayan Valley),95.94,80.0,4,Moderate
2003158N08156,2003,Region V (Bicol Region),149.91,80.0,4,Moderate
2003158N08156,2003,Region VIII (Eastern Visayas),93.09,80.0,4,Moderate
2003158N08156,2003,Cordillera Administrative Region (CAR),184.55,80.0,4,Moderate
2003196N05150,2003,Region I (Ilocos Region),0.0,114.4,5,Moderate
2003196N05150,2003,Region II (Cagayan Valley),0.0,114.4,5,Moderate
2003196N05150,2003,Region III (Central Luzon),23.62,114.4,5,Moderate
2003196N05150,2003,Region IV-A (Calabarzon),183.62,114.4,5,Moderate
2003196N05150,2003,Region V (Bicol Region),179.23,114.4,5,Moderate
2003196N05150,2003,Cordillera Administrative Region (CAR),0.0,114.4,5,Moderate
2003196N11137,2003,Region IV-A (Calabarzon),149.07,60.0,3,Moderate
2003196N11137,2003,Region V (Bicol Region),3.44,60.0,3,Moderate
2003196N11137,2003,Region VI (Western Visayas),1.21,60.0,3,Moderate
2003196N11137,2003,Region VII (Central Visayas),11.39,60.0,3,Moderate
2003196N11137,2003,Region VIII (Eastern Visayas),0.0,60.0,3,Moderate
2003196N11137,2003,Region XIII (Caraga),58.79,60.0,3,Moderate
2003196N11137,2003,Mimaropa Region,4.72,60.0,3,Moderate
2003212N12130,2003,Region II (Cagayan Valley),16.31,57.2,3,Moderate
2003226N07156,2003,Region I (Ilocos Region),0.0,79.2,4,Moderate
2003226N07156,2003,Region II (Cagayan Valley),0.43,79.2,4,Moderate
2003226N07156,2003,Region III (Central Luzon),110.67,79.2,4,Moderate
2003226N07156,2003,Cordillera Administrative Region (CAR),0.0,79.2,4,Moderate
2003240N20139,2003,Region II (Cagayan Valley),9.86,108.24,5,Moderate
2003294N11112,2003,Region V (Bicol Region),133.45,22.0,1,Moderate
2003294N11112,2003,Region VI (Western Visayas),0.0,22.0,1,Moderate
2003294N11112,2003,Region VII (Central Visayas),125.15,22.0,1,Moderate
2003294N11112,2003,Mimaropa Region,0.06,22.0,1,Moderate
2003302N11133,2003,Region I (Ilocos Region),13.85,64.24,4,Moderate
2003302N11133,2003,Region II (Cagayan Valley),0.0,64.24,4,Moderate
2003302N11133,2003,Region III (Central Luzon),51.26,64.24,4,Moderate
2003302N11133,2003,Region IV-A (Calabarzon),168.58,64.24,4,Moderate
2003302N11133,2003,Region V (Bicol Region),147.33,64.24,4,Moderate
2003302N11133,2003,Cordillera Administrative Region (CAR),0.0,64.24,4,Moderate
2003316N11141,2003,Region IV-A (Calabarzon),151.05,66.0,4,Moderate
2003316N11141,2003,Region V (Bicol Region),2.35,66.0,4,Moderate
2003316N11141,2003,Region VI (Western Visayas),14.18,66.0,4,Moderate
2003316N11141,2003,Region VII (Central Visayas),41.57,66.0,4,Moderate
2003316N11141,2003,Region VIII (Eastern Visayas),0.0,66.0,4,Moderate
2003316N11141,2003,Mimaropa Region,0.01,66.0,4,Moderate
2004156N16117,2004,Region I (Ilocos Region),108.03,80.0,4,Severe
2004156N16117,2004,Region II (Cagayan Valley),54.66,80.0,4,Severe
2004156N16117,2004,Region III (Central Luzon),136.9,80.0,4,Severe
2004156N16117,2004,Cordillera Administrative Region (CAR),136.15,80.0,4,Severe
2004158N07142,2004,Region V (Bicol Region),83.88,61.6,3,Severe
2004158N07142,2004,Region VI (Western Visayas),0.0,61.6,3,Severe
2004158N07142,2004,Region VII (Central Visayas),0.0,61.6,3,Severe
2004158N07142,2004,Region VIII (Eastern Visayas),0.0,61.6,3,Severe
2004158N07142,2004,Region X (Northern Mindanao),148.42,61.6,3,Severe
2004158N07142,2004,Region XI (Davao Region),186.75,61.6,3,Severe
2004158N07142,2004,Region XIII (Caraga),15.18,61.6,3,Severe
2004158N07142,2004,Mimaropa Region,1.37,61.6,3,Severe
2004174N14146,2004,Region I (Ilocos Region),133.43,110.0,5,Severe
2004174N14146,2004,Region II (Cagayan Valley),2.2,110.0,5,Severe
2004174N14146,2004,Cordillera Administrative Region (CAR),118.55,110.0,5,Severe
2004193N19136,2004,Region I (Ilocos Region),178.2,45.0,2,Severe
2004193N19136,2004,Region II (Cagayan Valley),27.98,45.0,2,Severe
2004193N19136,2004,Cordillera Administrative Region (CAR),196.84,45.0,2,Severe
2004255N23120,2004,Region II (Cagayan Valley),190.97,40.0,2,Severe
2004288N09164,2004,Region II (Cagayan Valley),144.44,96.8,4,Severe
2004319N10134,2004,Region II (Cagayan Valley),183.26,101.2,5,Severe
2004319N10134,2004,Region III (Central Luzon),175.2,101.2,5,Severe
2004319N10134,2004,Region IV-A (Calabarzon),10.6,101.2,5,Severe
2004319N10134,2004,Region V (Bicol Region),2.79,101.2,5,Severe
2004319N10134,2004,Region VI (Western Visayas),67.79,101.2,5,Severe
2004319N10134,2004,Region VIII (Eastern Visayas),93.05,101.2,5,Severe
2004319N10134,2004,National Capital Region (NCR),172.05,101.2,5,Severe
2004319N10134,2004,Mimaropa Region,2.94,101.2,5,Severe
2004327N16125,2004,Region I (Ilocos Region),171.74,35.0,2,Severe
2004327N16125,2004,Region II (Cagayan Valley),91.42,35.0,2,Severe
2004327N16125,2004,Region III (Central Luzon),62.99,35.0,2,Severe
2004327N16125,2004,Region IV-A (Calabarzon),90.68,35.0,2,Severe
2004327N16125,2004,Region V (Bicol Region),139.65,35.0,2,Severe
2004327N16125,2004,National Capital Region (NCR),178.72,35.0,2,Severe
2004327N16125,2004,Cordillera Administrative Region (CAR),163.79,35.0,2,Severe
2005222N14131,2005,Region I (Ilocos Region),41.87,55.44,3,Moderate
2005222N14131,2005,Region II (Cagayan Valley),9.2,55.44,3,Moderate
2005222N14131,2005,Region III (Central Luzon),185.23,55.44,3,Moderate
2005222N14131,2005,Cordillera Administrative Region (CAR),36.71,55.44,3,Moderate
2005257N15120,2005,Region I (Ilocos Region),123.43,45.0,2,Moderate
2005257N15120,2005,Region III (Central Luzon),53.03,45.0,2,Moderate
2005257N15120,2005,Region IV-A (Calabarzon),109.4,45.0,2,Moderate
2005257N15120,2005,National Capital Region (NCR),140.7,45.0,2,Moderate
2005257N15120,2005,Cordillera Administrative Region (CAR),195.72,45.0,2,Moderate
2005257N15120,2005,Mimaropa Region,38.06,45.0,2,Moderate
2005262N13127,2005,Region I (Ilocos Region),66.36,80.0,4,Moderate
2005262N13127,2005,Region II (Cagayan Valley),3.76,80.0,4,Moderate
2005262N13127,2005,Region III (Central Luzon),156.27,80.0,4,Moderate
2005262N13127,2005,Region V (Bicol Region),177.01,80.0,4,Moderate
2005262N13127,2005,Cordillera Administrative Region (CAR),59.53,80.0,4,Moderate
2005301N13117,2005,Mimaropa Region,184.45,80.0,4,Moderate
2005311N08140,2005,Region I (Ilocos Region),0.0,39.6,2,Moderate
2005311N08140,2005,Region II (Cagayan Valley),0.0,39.6,2,Moderate
2005311N08140,2005,Region III (Central Luzon),0.87,39.6,2,Moderate
2005311N08140,2005,Region IV-A (Calabarzon),66.11,39.6,2,Moderate
2005311N08140,2005,Region V (Bicol Region),88.29,39.6,2,Moderate
2005311N08140,2005,National Capital Region (NCR),133.84,39.6,2,Moderate
2005311N08140,2005,Cordillera Administrative Region (CAR),0.13,39.6,2,Moderate
2005316N05134,2005,Region I (Ilocos Region),34.78,61.6,3,Moderate
2005316N05134,2005,Region II (Cagayan Valley),0.0,61.6,3,Moderate
2005316N05134,2005,Region III (Central Luzon),68.86,61.6,3,Moderate
2005316N05134,2005,Region V (Bicol Region),157.37,61.6,3,Moderate
2005316N05134,2005,Cordillera Administrative Region (CAR),3.65,61.6,3,Moderate
2006174N08135,2006,Region III (Central Luzon),143.11,40.0,2,Moderate
2006174N08135,2006,Region IV-A (Calabarzon),90.75,40.0,2,Moderate
2006174N08135,2006,Region V (Bicol Region),0.0,40.0,2,Moderate
2006174N08135,2006,Region VI (Western Visayas),27.7,40.0,2,Moderate
2006174N08135,2006,Region VII (Central Visayas),42.79,40.0,2,Moderate
2006174N08135,2006,Region VIII (Eastern Visayas),0.0,40.0,2,Moderate
2006174N08135,2006,National Capital Region (NCR),169.95,40.0,2,Moderate
2006174N08135,2006,Region XIII (Caraga),94.72,40.0,2,Moderate
2006174N08135,2006,Mimaropa Region,0.0,40.0,2,Moderate
2006198N08152,2006,Region II (Cagayan Valley),107.98,80.0,4,Moderate
2006209N13130,2006,Region I (Ilocos Region),7.54,65.0,4,Moderate
2006209N13130,2006,Region II (Cagayan Valley),0.0,65.0,4,Moderate
2006209N13130,2006,Region III (Central Luzon),11.14,65.0,4,Moderate
2006209N13130,2006,Region IV-A (Calabarzon),125.6,65.0,4,Moderate
2006209N13130,2006,Region V (Bicol Region),85.06,65.0,4,Moderate
2006209N13130,2006,Cordillera Administrative Region (CAR),0.0,65.0,4,Moderate
2006268N12129,2006,Region I (Ilocos Region),78.16,108.24,5,Moderate
2006268N12129,2006,Region II (Cagayan Valley),150.49,108.24,5,Moderate
2006268N12129,2006,Region III (Central Luzon),0.0,108.24,5,Moderate
2006268N12129,2006,Region IV-A (Calabarzon),0.0,108.24,5,Moderate
2006268N12129,2006,Region V (Bicol Region),0.0,108.24,5,Moderate
2006268N12129,2006,Region VI (Western Visayas),170.17,108.24,5,Moderate
2006268N12129,2006,Region VII (Central Visayas),161.86,108.24,5,Moderate
2006268N12129,2006,Region VIII (Eastern Visayas),4.16,108.24,5,Moderate
2006268N12129,2006,National Capital Region (NCR),5.93,108.24,5,Moderate
2006268N12129,2006,Cordillera Administrative Region (CAR),151.28,108.24,5,Moderate
2006268N12129,2006,Mimaropa Region,30.08,108.24,5,Moderate
2006298N12143,2006,Region I (Ilocos Region),1.45,123.2,5,Moderate
2006298N12143,2006,Region II (Cagayan Valley),0.0,123.2,5,Moderate
2006298N12143,2006,Region III (Central Luzon),4.42,123.2,5,Moderate
2006298N12143,2006,Region IV-A (Calabarzon),153.57,123.2,5,Moderate
2006298N12143,2006,Cordillera Administrative Region (CAR),0.0,123.2,5,Moderate
2006311N16143,2006,Region I (Ilocos Region),0.0,110.0,5,Moderate
2006311N16143,2006,Region II (Cagayan Valley),10.34,110.0,5,Moderate
2006311N16143,2006,Region III (Central Luzon),0.0,110.0,5,Moderate
2006311N16143,2006,Region IV-A (Calabarzon),91.81,110.0,5,Moderate
2006311N16143,2006,Region V (Bicol Region),192.47,110.0,5,Moderate
2006311N16143,2006,National Capital Region (NCR),134.47,110.0,5,Moderate
2006311N16143,2006,Cordillera Administrative Region (CAR),28.31,110.0,5,Moderate
2006329N06150,2006,Region III (Central Luzon),101.01,117.04,5,Moderate
2006329N06150,2006,Region IV-A (Calabarzon),0.59,117.04,5,Moderate
2006329N06150,2006,Region V (Bicol Region),0.0,117.04,5,Moderate
2006329N06150,2006,Region VI (Western Visayas),145.09,117.04,5,Moderate
2006329N06150,2006,Region VIII (Eastern Visayas),79.27,117.04,5,Moderate
2006329N06150,2006,National Capital Region (NCR),96.31,117.04,5,Moderate
2006329N06150,2006,Mimaropa Region,0.39,117.04,5,Moderate
2007216N18138,2007,Region II (Cagayan Valley),98.53,65.0,4,Normal
2007219N15130,2007,Region II (Cagayan Valley),161.51,35.0,2,Normal
2007223N19136,2007,Region II (Cagayan Valley),123.83,123.2,5,Normal
2007272N17125,2007,Region I (Ilocos Region),11.75,61.6,3,Normal
2007272N17125,2007,Region II (Cagayan Valley),74.91,61.6,3,Normal
2007272N17125,2007,Region III (Central Luzon),58.59,61.6,3,Normal
2007272N17125,2007,Region IV-A (Calabarzon),192.1,61.6,3,Normal
2007272N17125,2007,Cordillera Administrative Region (CAR),36.84,61.6,3,Normal
2007306N18133,2007,Region I (Ilocos Region),5.9,70.0,4,Normal
2007306N18133,2007,Region II (Cagayan Valley),0.0,70.0,4,Normal
2007306N18133,2007,Region III (Central Luzon),44.75,70.0,4,Normal
2007306N18133,2007,Cordillera Administrative Region (CAR),0.0,70.0,4,Normal
2007323N09128,2007,Region IV-A (Calabarzon),29.94,70.4,4,Normal
2007323N09128,2007,Region V (Bicol Region),14.88,70.4,4,Normal
2007323N09128,2007,Region VI (Western Visayas),9.91,70.4,4,Normal
2007323N09128,2007,Region VII (Central Visayas),0.0,70.4,4,Normal
2007323N09128,2007,Region VIII (Eastern Visayas),0.0,70.4,4,Normal
2007323N09128,2007,Region IX (Zamboanga Peninsula),159.74,70.4,4,Normal
2007323N09128,2007,Region X (Northern Mindanao),115.71,70.4,4,Normal
2007323N09128,2007,Region XI (Davao Region),162.1,70.4,4,Normal
2007323N09128,2007,National Capital Region (NCR),192.23,70.4,4,Normal
2007323N09128,2007,Region XIII (Caraga),0.0,70.4,4,Normal
2007323N09128,2007,Mimaropa Region,0.0,70.4,4,Normal
2007324N10140,2007,Region I (Ilocos Region),7.64,81.84,4,Normal
2007324N10140,2007,Region II (Cagayan Valley),0.0,81.84,4,Normal
2007324N10140,2007,Region III (Central Luzon),78.23,81.84,4,Normal
2007324N10140,2007,Region V (Bicol Region),139.8,81.84,4,Normal
2007324N10140,2007,Cordillera Administrative Region (CAR),0.0,81.84,4,Normal
2008169N08135,2008,Region I (Ilocos Region),2.01,92.4,4,Moderate
2008169N08135,2008,Region II (Cagayan Valley),85.03,92.4,4,Moderate
2008169N08135,2008,Region III (Central Luzon),0.0,92.4,4,Moderate
2008169N08135,2008,Region IV-A (Calabarzon),0.0,92.4,4,Moderate
2008169N08135,2008,Region V (Bicol Region),4.56,92.4,4,Moderate
2008169N08135,2008,Region VI (Western Visayas),15.48,92.4,4,Moderate
2008169N08135,2008,Region VII (Central Visayas),29.43,92.4,4,Moderate
2008169N08135,2008,Region VIII (Eastern Visayas),0.0,92.4,4,Moderate
2008169N08135,2008,National Capital Region (NCR),0.0,92.4,4,Moderate
2008169N08135,2008,Cordillera Administrative Region (CAR),72.72,92.4,4,Moderate
2008169N08135,2008,Region XIII (Caraga),99.56,92.4,4,Moderate
2008169N08135,2008,Mimaropa Region,0.58,92.4,4,Moderate
2008193N20126,2008,Region II (Cagayan Valley),124.81,65.0,4,Moderate
2008217N19120,2008,Region I (Ilocos Region),119.94,50.0,3,Moderate
2008217N19120,2008,Region II (Cagayan Valley),150.5,50.0,3,Moderate
2008217N19120,2008,Cordillera Administrative Region (CAR),155.72,50.0,3,Moderate
2008229N13147,2008,Region I (Ilocos Region),37.93,86.24,4,Moderate
2008229N13147,2008,Region II (Cagayan Valley),7.81,86.24,4,Moderate
2008229N13147,2008,Cordillera Administrative Region (CAR),39.55,86.24,4,Moderate
2008238N13130,2008,Region I (Ilocos Region),164.79,30.8,1,Moderate
2008238N13130,2008,Region II (Cagayan Valley),23.85,30.8,1,Moderate
2008238N13130,2008,Region III (Central Luzon),181.78,30.8,1,Moderate
2008238N13130,2008,Cordillera Administrative Region (CAR),118.74,30.8,1,Moderate
2008262N16142,2008,Region I (Ilocos Region),94.12,108.24,5,Moderate
2008262N16142,2008,Region II (Cagayan Valley),2.02,108.24,5,Moderate
2008262N16142,2008,Cordillera Administrative Region (CAR),101.46,108.24,5,Moderate
2008268N12140,2008,Region II (Cagayan Valley),192.17,123.2,5,Moderate
2008272N08139,2008,Region I (Ilocos Region),132.92,35.2,2,Moderate
2008272N08139,2008,Region II (Cagayan Valley),161.19,35.2,2,Moderate
2008272N08139,2008,Region III (Central Luzon),0.86,35.2,2,Moderate
2008272N08139,2008,Region IV-A (Calabarzon),0.0,35.2,2,Moderate
2008272N08139,2008,Region V (Bicol Region),0.0,35.2,2,Moderate
2008272N08139,2008,Region VI (Western Visayas),190.02,35.2,2,Moderate
2008272N08139,2008,Region VII (Central Visayas),153.58,35.2,2,Moderate
2008272N08139,2008,Region VIII (Eastern Visayas),0.0,35.2,2,Moderate
2008272N08139,2008,National Capital Region (NCR),17.67,35.2,2,Moderate
2008272N08139,2008,Cordillera Administrative Region (CAR),197.48,35.2,2,Moderate
2008272N08139,2008,Region XIII (Caraga),115.85,35.2,2,Moderate
2008272N08139,2008,Mimaropa Region,57.4,35.2,2,Moderate
2008311N08128,2008,Region IV-A (Calabarzon),160.12,50.0,3,Moderate
2008311N08128,2008,Region V (Bicol Region),110.62,50.0,3,Moderate
2008311N08128,2008,Region VI (Western Visayas),0.0,50.0,3,Moderate
2008311N08128,2008,Region VII (Central Visayas),0.0,50.0,3,Moderate
2008311N08128,2008,Region VIII (Eastern Visayas),36.64,50.0,3,Moderate
2008311N08128,2008,Region IX (Zamboanga Peninsula),151.48,50.0,3,Moderate
2008311N08128,2008,Region X (Northern Mindanao),59.85,50.0,3,Moderate
2008311N08128,2008,Region XI (Davao Region),144.23,50.0,3,Moderate
2008311N08128,2008,Region XIII (Caraga),0.61,50.0,3,Moderate
2008311N08128,2008,Mimaropa Region,14.21,50.0,3,Moderate
2008311N08128,2008,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),181.47,50.0,3,Moderate
2008320N08122,2008,Region VI (Western Visayas),156.82,40.0,2,Moderate
2008320N08122,2008,Region VII (Central Visayas),150.04,40.0,2,Moderate
2008320N08122,2008,Region IX (Zamboanga Peninsula),44.65,40.0,2,Moderate
2008320N08122,2008,Region X (Northern Mindanao),182.52,40.0,2,Moderate
2008320N08122,2008,Mimaropa Region,0.0,40.0,2,Moderate
2008320N08122,2008,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),147.07,40.0,2,Moderate
2009164N10131,2009,Region I (Ilocos Region),0.0,64.24,4,Severe
2009164N10131,2009,Region II (Cagayan Valley),0.0,64.24,4,Severe
2009164N10131,2009,Region III (Central Luzon),0.64,64.24,4,Severe
2009164N10131,2009,Region IV-A (Calabarzon),91.6,64.24,4,Severe
2009164N10131,2009,Region V (Bicol Region),76.34,64.24,4,Severe
2009164N10131,2009,Region VIII (Eastern Visayas),171.43,64.24,4,Severe
2009164N10131,2009,National Capital Region (NCR),193.85,64.24,4,Severe
2009164N10131,2009,Cordillera Administrative Region (CAR),0.0,64.24,4,Severe
2009173N10132,2009,Region I (Ilocos Region),129.13,40.0,2,Severe
2009173N10132,2009,Region III (Central Luzon),73.23,40.0,2,Severe
2009173N10132,2009,Region IV-A (Calabarzon),16.84,40.0,2,Severe
2009173N10132,2009,Region V (Bicol Region),0.0,40.0,2,Severe
2009173N10132,2009,Region VI (Western Visayas),86.76,40.0,2,Severe
2009173N10132,2009,Region VII (Central Visayas),67.54,40.0,2,Severe
2009173N10132,2009,Region VIII (Eastern Visayas),0.0,40.0,2,Severe
2009173N10132,2009,National Capital Region (NCR),97.04,40.0,2,Severe
2009173N10132,2009,Region XIII (Caraga),130.76,40.0,2,Severe
2009173N10132,2009,Mimaropa Region,0.0,40.0,2,Severe
2009189N17129,2009,Region I (Ilocos Region),28.13,35.0,2,Severe
2009189N17129,2009,Region II (Cagayan Valley),3.47,35.0,2,Severe
2009189N17129,2009,Cordillera Administrative Region (CAR),22.53,35.0,2,Severe
2009192N16130,2009,Region II (Cagayan Valley),118.03,26.4,1,Severe
2009196N14129,2009,Region I (Ilocos Region),199.98,65.0,4,Severe
2009196N14129,2009,Region II (Cagayan Valley),22.78,65.0,4,Severe
2009196N14129,2009,Cordillera Administrative Region (CAR),182.79,65.0,4,Severe
2009213N16130,2009,Region I (Ilocos Region),0.0,40.0,2,Severe
2009213N16130,2009,Region II (Cagayan Valley),84.45,40.0,2,Severe
2009213N16130,2009,Region III (Central Luzon),133.68,40.0,2,Severe
2009213N16130,2009,Cordillera Administrative Region (CAR),0.71,40.0,2,Severe
2009251N16118,2009,Region I (Ilocos Region),93.5,40.0,2,Severe
2009251N16118,2009,Region II (Cagayan Valley),196.91,40.0,2,Severe
2009251N16118,2009,Region III (Central Luzon),115.05,40.0,2,Severe
2009251N16118,2009,Cordillera Administrative Region (CAR),158.04,40.0,2,Severe
